name,url,tree,brand,size,price,promotion,
Wasabi Green Peas 150g,https://coldstorage.com.sg/green-peas-wasabi-064416,snacks-drinks/snacks/other-snacks,TONG GARDEN,150G,$2.15,
Protein Energy Ball Cashew Caramel 40g,https://coldstorage.com.sg/caramel-nat-energy-ball-170185,snacks-drinks/snacks/other-snacks,BOUNCE,40G,$3.30,
Protein Energy Ball Coconut Macadamia 40g,https://coldstorage.com.sg/coconut-nat-energy-ball-170183,snacks-drinks/snacks/other-snacks,BOUNCE,40G,$3.30,
Protein Energy Ball Peanut 42g,https://coldstorage.com.sg/peanut-nat-energy-ball-170182,snacks-drinks/snacks/other-snacks,BOUNCE,42G,$3.30,
Popcorn-Yellow,https://coldstorage.com.sg/popcorn-yellow-631204,snacks-drinks/snacks/other-snacks,Jolly Time,907G,$4.90,
POPCORN ORIGINAL,https://coldstorage.com.sg/popcorn-original-150024,snacks-drinks/snacks/other-snacks,KETTLE KORN,150G,$2.80,32% off
Microwave Popcorn,https://coldstorage.com.sg/mw-popcorn-069135,snacks-drinks/snacks/other-snacks,NEWMAN'S OWN,9.6OZ,$6.95,
Pretzel Crisps Original,https://coldstorage.com.sg/pretzel-crisps-original-036762,snacks-drinks/snacks/other-snacks,THE SNACK FACTORY,7.2OZ,$6.05,
California Medjool Dates 907g,https://coldstorage.com.sg/medjool-dates-908g-usa-071528,snacks-drinks/snacks/other-snacks,,908G,$24.90,
Hello Kitty & Friends Cocoa Flavour Puffs,https://coldstorage.com.sg/hk-frd-cocoa-puffs-170079,snacks-drinks/snacks/other-snacks,BAKER BROTHERS.,50G,$3.50,
Hello Kitty & Friends Strawberry Flavour Puffs,https://coldstorage.com.sg/hk-frd-strawberry-puff-170080,snacks-drinks/snacks/other-snacks,BAKER BROTHERS.,50G,$3.50,
Hello Kitty Travel Box Almond Nougat Candies,https://coldstorage.com.sg/hk-almond-nougat-candies-170078,snacks-drinks/snacks/other-snacks,BAKER BROTHERS.,65G,$9.50,
Protein Energy Ball Berry Coconut 40g,https://coldstorage.com.sg/berry-ccnut-energy-ball-170184,snacks-drinks/snacks/other-snacks,BOUNCE,40G,$3.30,
Wasabi Coated Green Peas 150g,https://coldstorage.com.sg/wasabi-coated-green-peas-113653,snacks-drinks/snacks/other-snacks,CAMEL,150G,$1.85,
Butter Pop-Up Bowl Popcorn 3sX82.3g,https://coldstorage.com.sg/reden-popcorn-butter-629008,snacks-drinks/snacks/other-snacks,ORVILLE REDENBACHER,298G,$5.80,
Kettle Corn Pop-Up Bowl Popcorn 3sX93.1g,https://coldstorage.com.sg/kettle-korn-slightly-sweet-and-slightly-045589,snacks-drinks/snacks/other-snacks,ORVILLE REDENBACHER,279G,$5.30,
Popcorn Organic Kernel 500g,https://coldstorage.com.sg/organic-popcorn-137980,snacks-drinks/snacks/other-snacks,Simply Natural,500G,$5.00,
Crunchy Butter Scotch Popcorn 85g,https://coldstorage.com.sg/butterscotch-popcorn-caramel-158641,snacks-drinks/snacks/other-snacks,SNAPMAX.,85G,$1.95,
Iran Shamin Mazafati Dates 600g,https://coldstorage.com.sg/bam-dates-600g-iran-128193,snacks-drinks/snacks/other-snacks,,500G,$5.40,
Chilli Anchovies Crisp 30g,https://coldstorage.com.sg/anchovies-crisp-230018,snacks-drinks/snacks/other-snacks,CAMEL,30G,$1.75,
Organic Chocolate Espresso Puffed Corn,https://coldstorage.com.sg/organic-choc-espresso-167766,snacks-drinks/snacks/other-snacks,COSMOS,5OZ,$3.85,
Tsubutsubu Ichigo Pocky,https://coldstorage.com.sg/tsubutsubu-ichigo-pocky-107643,snacks-drinks/snacks/other-snacks,GLICO,54.9G,$3.45,
Pop Tart Frosted Chocolate Chip Plain 8s,https://coldstorage.com.sg/pop-tart-choc-chip-plain-132941,snacks-drinks/snacks/other-snacks,KELLOGG'S,416G,$5.95,
Pop Tart Frosted Smores Frosted 8s,https://coldstorage.com.sg/pop-tart-frosted-s-mores-132942,snacks-drinks/snacks/other-snacks,KELLOGG'S,1BOX,$5.95,
Pop Tarts Frosted Hot Fudge Sundae 8s,https://coldstorage.com.sg/pop-tart-hot-fudge-sundae-132945,snacks-drinks/snacks/other-snacks,KELLOGG'S,384G,$5.90,
Haw Flakes 10s,https://coldstorage.com.sg/san-char-flakes-601098,snacks-drinks/snacks/other-snacks,Kwhk,10 x 00,$0.70,
Korean BBQ Bulgogi Beef Jerky 50g,https://coldstorage.com.sg/kor-bbq-bulgogi-beef-jk-148422,snacks-drinks/snacks/other-snacks,LOCAL LEGENDS,50G,$7.50,6% off
Nice N Spicy Beef Jerky 50g,https://coldstorage.com.sg/nice-n-spicy-beef-jerky-148421,snacks-drinks/snacks/other-snacks,LOCAL LEGENDS,50G,$7.50,6% off
Original Beef Jerky 50g,https://coldstorage.com.sg/original-beef-jerky-148420,snacks-drinks/snacks/other-snacks,LOCAL LEGENDS,50G,$7.50,6% off
Koalas March Creamy Milk 37g,https://coldstorage.com.sg/koalas-march-creamy-mlk-057936,snacks-drinks/snacks/other-snacks,LOTTE,37G,$1.20,
Light Butter Pop-Up Bowl Popcorn 3sX76.3g,https://coldstorage.com.sg/popcorn-light-butter-090957,snacks-drinks/snacks/other-snacks,ORVILLE REDENBACHER,2289G,$5.30,
Pop-Up Bowl Popcorn - Movie Theater Butter 3sX82.3g,https://coldstorage.com.sg/popcorn-movie-theatre-butter-630087,snacks-drinks/snacks/other-snacks,ORVILLE REDENBACHER,298G,$5.30,
Iso Meguri Senbei 80g,https://coldstorage.com.sg/iso-meguri-senbei-607165,snacks-drinks/snacks/other-snacks,Sanko,80G,$4.55,
SEASONED SEAWEED 10S,https://coldstorage.com.sg/seasoned-seaweed-10s-170930,snacks-drinks/snacks/other-snacks,SING LONG,20G,$3.30,
Crunchy Devil Chocolate Popcorn 85g,https://coldstorage.com.sg/very-chocolate-popcorn-158642,snacks-drinks/snacks/other-snacks,SNAPMAX.,85G,$1.95,
Crunchy Honey Butter Popcorn 85g,https://coldstorage.com.sg/honey-butter-popcorn-158643,snacks-drinks/snacks/other-snacks,SNAPMAX.,85G,$1.95,
Hi Tempura Seaweed Original 40g,https://coldstorage.com.sg/hi-tempura-original-022547,snacks-drinks/snacks/other-snacks,Tae Kae Noi,40G,$2.35,
Hi Tempura Seaweed Spicy 40g,https://coldstorage.com.sg/hi-tempura-spicy-022549,snacks-drinks/snacks/other-snacks,Tae Kae Noi,40G,$2.35,
Seaweed Snacks Senbei ,https://coldstorage.com.sg/nori-make-senbei-171344,snacks-drinks/snacks/other-snacks,,1PKT,$5.20,
Smoothie Portion Banana 5sX150ml,https://coldstorage.com.sg/smoothe-portion-banana-171324,snacks-drinks/snacks/other-snacks,,1PKT,$6.90,
Smoothie Portion Mango 5sX150ml,https://coldstorage.com.sg/smoothe-portion-mango-171322,snacks-drinks/snacks/other-snacks,,1PKT,$6.90,
Smoothie Portion Mix Berry 5sX150ml,https://coldstorage.com.sg/smoothe-portion-mix-brry-171323,snacks-drinks/snacks/other-snacks,,1PKT,$6.90,
Smoothie Portion Ringo 5sX150ml,https://coldstorage.com.sg/smoothe-portion-ringo-171325,snacks-drinks/snacks/other-snacks,,1PKT,$6.90,
Soy Tart Soy Beans Soy Milk Okara Figs 90g,https://coldstorage.com.sg/soy-tart-171341,snacks-drinks/snacks/other-snacks,,1PKT,$4.20,
Otsumami Mix Snacks 10s,https://coldstorage.com.sg/otsumami-mix-171345,snacks-drinks/snacks/other-snacks,Amanoya,1PKT,$7.80,
Zeitk Seafood Age Senbei Omar Shrimp ,https://coldstorage.com.sg/zeitk-seafood-age-senbei-171351,snacks-drinks/snacks/other-snacks,Amanoya,1PKT,$4.90,
Chilli Tapioca 635g,https://coldstorage.com.sg/chilly-tapioca-116064,snacks-drinks/snacks/other-snacks,Ban Hock,635G,$8.50,
Codfish Fillet Snack 100g,https://coldstorage.com.sg/codfish-fillet-038039,snacks-drinks/snacks/other-snacks,Ban Hock,100G,$3.35,
Fish Cracker 380g,https://coldstorage.com.sg/fish-cracker-152735,snacks-drinks/snacks/other-snacks,Ban Hock,380G,$9.50,
Fried Silver Fish 120g,https://coldstorage.com.sg/fried-silver-fish-050132,snacks-drinks/snacks/other-snacks,Ban Hock,120G,$7.40,
Japanese Style Shredded Cuttlefish 100g,https://coldstorage.com.sg/jap-style-shredded-c-fis-050141,snacks-drinks/snacks/other-snacks,Ban Hock,100G,$4.30,
Lemon Cuttlefish Slice 100g,https://coldstorage.com.sg/lemon-cuttlefish-108387,snacks-drinks/snacks/other-snacks,Ban Hock,100G,$3.70,
Nonya Kueh Ban Keh 250g,https://coldstorage.com.sg/nonya-kueh-ban-keh-006549,snacks-drinks/snacks/other-snacks,Ban Hock,250G,$4.80,
Squid Seafood Extra Spicy 24g,https://coldstorage.com.sg/squid-seafood-snack-xspc-108386,snacks-drinks/snacks/other-snacks,Ban Hock,24G,$1.60,
Squid Seafood Snack - Sweet & Spicy 24g,https://coldstorage.com.sg/squid-seafood-snack-s-s-108384,snacks-drinks/snacks/other-snacks,Ban Hock,24G,$1.60,
White Pumpkin Seeds 140g,https://coldstorage.com.sg/pumpkin-seeds-038062,snacks-drinks/snacks/other-snacks,Ban Hock,140G,$2.70,
Fruit & Vegetable Chips 270g,https://coldstorage.com.sg/fruit-vege-chip-bottle-119233,snacks-drinks/snacks/other-snacks,CAMEL,270G,$11.90,
Muruku Fine 120g,https://coldstorage.com.sg/muruku-137108,snacks-drinks/snacks/other-snacks,CAMEL,120G,$1.10,
Muruku Round 120g,https://coldstorage.com.sg/muruku-round-137109,snacks-drinks/snacks/other-snacks,CAMEL,120G,$1.10,
Muruku Shevel 120g,https://coldstorage.com.sg/muruku-shevel-137110,snacks-drinks/snacks/other-snacks,CAMEL,120G,$1.10,
Muruku Strip 120g,https://coldstorage.com.sg/muruku-strip-137111,snacks-drinks/snacks/other-snacks,CAMEL,120G,$1.10,
Butter Pineapple Cake 450g,https://coldstorage.com.sg/butter-p-apple-cake-129815,snacks-drinks/snacks/other-snacks,Chewly,450G,$8.30,
Butter Pineapple Tart 350g,https://coldstorage.com.sg/buttr-p-apple-tart-129816,snacks-drinks/snacks/other-snacks,Chewly,350G,$7.90,
Cashew Nut Cookies 300g,https://coldstorage.com.sg/cashewnut-cookies-129802,snacks-drinks/snacks/other-snacks,Chewly,300G,$9.10,
Liquorice Green Olive 300g,https://coldstorage.com.sg/green-olive-162786,snacks-drinks/snacks/other-snacks,Ego,300G,$2.95,
Plum Seedless 80g,https://coldstorage.com.sg/plum-seedless-122576,snacks-drinks/snacks/other-snacks,Ego,80G,$1.40,
San Char Ball 100g,https://coldstorage.com.sg/san-char-ball-122581,snacks-drinks/snacks/other-snacks,Ego,100G,$1.40,
Sweet Lemon Ring 60g,https://coldstorage.com.sg/lemon-ring-122575,snacks-drinks/snacks/other-snacks,Ego,60G,$1.40,
Pokemon Karipori Sticks ,https://coldstorage.com.sg/pokemon-karipori-171346,snacks-drinks/snacks/other-snacks,Kabaya,1PKT,$2.70,
KEN KEN CRISPY ROLLED CUTTLEFISH,https://coldstorage.com.sg/crispy-rolled-cuttlefish-011484,snacks-drinks/snacks/other-snacks,Ken Ken,120G,$11.30,
Prawn Rolls 200g,https://coldstorage.com.sg/nonya-prawn-roll-121108,snacks-drinks/snacks/other-snacks,Li,200G,$5.95,
Chocorooms Chocolate Biscuit 21g,https://coldstorage.com.sg/chocorooms-choc-biscuit-171946,snacks-drinks/snacks/other-snacks,MEIJI,21G,$1.00,
Kinoko Takenoko Assorted Bag 138g,https://coldstorage.com.sg/kinoko-takenoko-asst-bag-171944,snacks-drinks/snacks/other-snacks,MEIJI,138G,$6.90,
Premium Yan Yan Mixed Berries & Cheese 44g,https://coldstorage.com.sg/yan-yan-m-berries-chz-171943,snacks-drinks/snacks/other-snacks,MEIJI,44G,$1.70,
Curry Puff 300g,https://coldstorage.com.sg/curry-puff-129836,snacks-drinks/snacks/other-snacks,SING LONG,320G,$5.90,
Curve Fish Maw 200g,https://coldstorage.com.sg/curve-fish-maw-050794,snacks-drinks/snacks/other-snacks,SING LONG,200G,$13.30,
Dolls Mooncake 4sX60g,https://coldstorage.com.sg/dolls-mooncake-4s-114425,snacks-drinks/snacks/other-snacks,SING LONG,240G,$2.00,
Golden Pineapple Roll 350g,https://coldstorage.com.sg/golden-pineapple-roll-129832,snacks-drinks/snacks/other-snacks,SING LONG,350G,$7.50,
Handmade Kuih Bangkit 500g,https://coldstorage.com.sg/handmade-kuih-bangkit-006934,snacks-drinks/snacks/other-snacks,SING LONG,500G,$17.50,
Kuih Bangkit 300g,https://coldstorage.com.sg/kuih-bangkit-129838,snacks-drinks/snacks/other-snacks,SING LONG,300G,$4.80,
Kuih Bangkit 400g,https://coldstorage.com.sg/kuih-bangkit-119060,snacks-drinks/snacks/other-snacks,SING LONG,400G,$6.40,
Lotus Paste Mooncake 4s,https://coldstorage.com.sg/lotus-mooncake-124335,snacks-drinks/snacks/other-snacks,SING LONG,720G,$15.95,
Mini Kuih Baulu 200g,https://coldstorage.com.sg/mini-kuih-baulu-006873,snacks-drinks/snacks/other-snacks,SING LONG,200G,$5.40,
Mini Piglet 30g,https://coldstorage.com.sg/mini-piglet-114428,snacks-drinks/snacks/other-snacks,SING LONG,30G,$0.75,
Peanut Cake 200g,https://coldstorage.com.sg/peanut-cake-200g-010146,snacks-drinks/snacks/other-snacks,Sing Long,200G,$2.80,
Pig Tendons 60g,https://coldstorage.com.sg/pig-tendons-067279,snacks-drinks/snacks/other-snacks,SING LONG,60G,$10.50,
Pineapple Tart 180g,https://coldstorage.com.sg/pineapple-tarts-129827,snacks-drinks/snacks/other-snacks,SING LONG,180G,$5.25,
Pineapple Tart 300g,https://coldstorage.com.sg/pineapple-tarts-129846,snacks-drinks/snacks/other-snacks,SING LONG,300G,$8.30,
Prawn Rolls 350g,https://coldstorage.com.sg/prawn-rolls-011460,snacks-drinks/snacks/other-snacks,SING LONG,350G,$9.90,
Red Bean Paste Mooncake 4s 720g (Halal),https://coldstorage.com.sg/red-bean-paste-mooncake-114429,snacks-drinks/snacks/other-snacks,SING LONG,720G,$15.95,
Salted Bean Moon Cake 160g (Halal),https://coldstorage.com.sg/salty-peacake-114427,snacks-drinks/snacks/other-snacks,SING LONG,160G,$2.20,
Sliced Seaweed 200g,https://coldstorage.com.sg/sliced-seaweed-crisps-129975,snacks-drinks/snacks/other-snacks,SING LONG,200G,$11.80,
Sweet Bean Moon Cake 160g (Halal),https://coldstorage.com.sg/sweet-peacake-114426,snacks-drinks/snacks/other-snacks,SING LONG,160G,$2.20,
Nonya Prawn Rolls 200g,https://coldstorage.com.sg/prawn-rolls-119455,snacks-drinks/snacks/other-snacks,TAI SUN,200G,$5.50,
Nyonya Prawn Rolls 100g,https://coldstorage.com.sg/prawn-rolls-553207,snacks-drinks/snacks/other-snacks,Tai Sun,100G,$2.65,
Onion & Garlic Broad Beans 150g,https://coldstorage.com.sg/b-bean-w-onion-garlic-163506,snacks-drinks/snacks/other-snacks,Tai Sun,150G,$1.60,
Roasted Broad Beans 150g,https://coldstorage.com.sg/roasted-broad-beans-163505,snacks-drinks/snacks/other-snacks,Tai Sun,150G,$1.40,
Satay Broad Beans 140g,https://coldstorage.com.sg/satay-broad-beans-163504,snacks-drinks/snacks/other-snacks,Tai Sun,140G,$1.40,
Protein Bar - Salted Caramel,https://coldstorage.com.sg/pr-bars-salted-carml-168846,snacks-drinks/snacks/other-snacks,TASTI,200G,$6.95,
BBQ Bugles 150g,https://coldstorage.com.sg/bbq-bugles-017763,snacks-drinks/snacks/other-snacks,Tong Garden,150G,$4.00,
Salted Broad Beans 400g,https://coldstorage.com.sg/salted-b-bean-w-o-skin-060123,snacks-drinks/snacks/other-snacks,TONG GARDEN,400G,$3.75,
Wasabi Coated Green Peas 400g,https://coldstorage.com.sg/wasabi-coated-gree-peas-061575,snacks-drinks/snacks/other-snacks,TONG GARDEN,400G,$3.90,
Natural Mineral Water 6sX1.25L (#),https://coldstorage.com.sg/mineral-water-6s-148924,snacks-drinks/water/drinking-water,EVIAN,6 x 1250ml,$12.95,14% off
Mineral Water 6sX1.5L (#),https://coldstorage.com.sg/natural-mineral-water-6s-144048,snacks-drinks/water/drinking-water,VOLVIC,6 x 1500ml,$11.80,22% off
Pure Drinking Water 1.5L,https://coldstorage.com.sg/pure-drinking-water-1-5l-128527,snacks-drinks/water/drinking-water,COLD STORAGE,1500ML,$0.90,
Pure Drinking Water 24sX600ml,https://coldstorage.com.sg/pure-drinking-water-24s-036862,snacks-drinks/water/drinking-water,ICE MOUNTAIN,24 x 600ML,$7.20,45% off
Pure Drinking Water 12sX1.5L,https://coldstorage.com.sg/drinking-water-12s-1,snacks-drinks/water/drinking-water,ICE MOUNTAIN,12 x 1.5L,$7.20,36% off
Natural Artesian Water,https://coldstorage.com.sg/mineral-water-glass-bottle-145304,snacks-drinks/water/drinking-water,FIJI,6 x 500ml,$9.85,
Drinking Water 12sX1.5L,https://coldstorage.com.sg/drinking-water-12s,snacks-drinks/water/drinking-water,DASANI,1.5L,$7.20,18% off
Drinking Water 24sX600ml,https://coldstorage.com.sg/drinking-water-24s,snacks-drinks/water/drinking-water,DASANI,600ML,$7.20,18% off
Natural Artesian Water 1.5L (#),https://coldstorage.com.sg/natural-artesan-mineral-water-057262,snacks-drinks/water/drinking-water,FIJI,1.5L,$3.40,
Drinking Water 600ml (#),https://coldstorage.com.sg/drinking-water-034096,snacks-drinks/water/drinking-water,DASANI,600ML,$0.55,Buy 2 @ $0.70
Savour Oxygenated Water 24-Bottle Carton,https://coldstorage.com.sg/oxygenated-water-24s-089998,snacks-drinks/water/drinking-water,COLD STORAGE,500ML,$15.60,
Mineral Water 750ml (#),https://coldstorage.com.sg/spring-water-nomad-red-131340,snacks-drinks/water/drinking-water,EVIAN,750ml,$2.65,
Natural Artesian Water 6s,https://coldstorage.com.sg/natural-artesan-mineral-water-6s-057259,snacks-drinks/water/drinking-water,FIJI,1.5L,$19.10,
Mountain Spring Water 12sX1.5L,https://coldstorage.com.sg/mt-spring-water-12s-168945,snacks-drinks/water/drinking-water,AQUA,12 x 1.5L,$14.95,
Mountain Spring Water 24sX330ml,https://coldstorage.com.sg/mt-spring-water-24s-168944,snacks-drinks/water/drinking-water,AQUA,24 x 330ML,$11.40,
Mountain Spring Water 600ml (#),https://coldstorage.com.sg/mountain-spring-water-768009,snacks-drinks/water/drinking-water,AQUA,600ML,$0.85,
Spring Water 6sX1.5L,https://coldstorage.com.sg/french-mt-spring-wtr-6s-137728,snacks-drinks/water/drinking-water,FONTAUROI.,1.5L,$10.90,
Italian Natural Mineral Water 6sX1.5L (#),https://coldstorage.com.sg/natural-m-water-6s-137568,snacks-drinks/water/drinking-water,VENETO.,1.5L,$10.50,
Natural Mineral Water 6sx500ml,https://coldstorage.com.sg/natural-mineral-water-6s-035717,snacks-drinks/water/drinking-water,EVIAN,6 x 500ml,$9.30,
pH Balancer Ocean Alkaline Ion Water 1.5L (#),https://coldstorage.com.sg/ph-balancer-ion-water-118818,snacks-drinks/water/drinking-water,MAIKOM,1500ML,$2.50,
Savour Oxygenated Water 15-Bottle Carton,https://coldstorage.com.sg/oxygenated-water-15s-129602,snacks-drinks/water/drinking-water,COLD STORAGE,780ML,$14.25,
Cooltopia Cooling Water Lychee,https://coldstorage.com.sg/cooling-water-lychee-139971,snacks-drinks/water/drinking-water,THREE LEGS,320ML,$1.30,Buy 2 @ $2.10
Alkaline Ionized Water,https://coldstorage.com.sg/alkaline-ionized-water-045648,snacks-drinks/water/drinking-water,PRISTINE,1BOTT,$2.25,
Mountain Spring Water 1.5L,https://coldstorage.com.sg/mountain-spring-water-768008,snacks-drinks/water/drinking-water,AQUA,1.5L,$1.30,13% off
NATURAL SPRING WATER 6S,https://coldstorage.com.sg/natural-spring-water-6s-148872,snacks-drinks/water/drinking-water,HIGHLAND SPRING,1.5L,$11.20,
Cooling Water 200ml,https://coldstorage.com.sg/cooling-water-032730,snacks-drinks/water/drinking-water,THREE LEGS,200ML,$0.65,13% off
Pure Drinking Water 1.5L,https://coldstorage.com.sg/pure-water-015562,snacks-drinks/water/drinking-water,ICE MOUNTAIN,1.5L,$0.75,21% off
Mineral Water 500ml (#),https://coldstorage.com.sg/mineral-water-768016,snacks-drinks/water/drinking-water,EVIAN,500ml,$1.80,
Pure Drinking Water 600ml,https://coldstorage.com.sg/pure-drinking-water-135087,snacks-drinks/water/drinking-water,ICE MOUNTAIN,600ML,$0.55,Buy 2 @ $0.80
Cooltopia Cooling Water - Guava,https://coldstorage.com.sg/cooling-water-guava-139972,snacks-drinks/water/drinking-water,THREE LEGS,320ML,$1.30,Buy 2 @ $2.10
Drinking Water 1.5L (#),https://coldstorage.com.sg/drinking-water-034095,snacks-drinks/water/drinking-water,DASANI,1.5L,$0.95,Buy 2 @ $1.40
FONT.SPING WATER,https://coldstorage.com.sg/french-mt-sping-water-148905,snacks-drinks/water/drinking-water,FONTAUROI.,500ML,$1.25,
Natural Mineral Water 6sX1.5L,https://coldstorage.com.sg/natural-mineral-water-6s-051719,snacks-drinks/water/drinking-water,VITTEL,1.5L,$14.85,
Touch Of Fruit Lemon&Lime Mineral Water 500ml,https://coldstorage.com.sg/mineral-water-lmn-lime-159809,snacks-drinks/water/drinking-water,VOLVIC,500ml,$1.95,Buy 2 @ $3.45
Touch Of Fruit Strawberry Mineral Water 500ml,https://coldstorage.com.sg/mineral-water-strawberry-159808,snacks-drinks/water/drinking-water,VOLVIC,500ml,$1.95,Buy 2 @ $3.45
Natural Mineral Water 1L,https://coldstorage.com.sg/natural-mineral-water-042442,snacks-drinks/water/drinking-water,ACQUA PANNA,1L,$3.20,
Mountain Spring Water 24sX600ml,https://coldstorage.com.sg/mt-spring-water-24s-168946,snacks-drinks/water/drinking-water,AQUA,24 x 600ML,$14.95,
Natural Artesian Water 500ml (#),https://coldstorage.com.sg/natural-artesan-mineral-water-145030,snacks-drinks/water/drinking-water,FIJI,500ML,$1.80,
Mountain Spring Water 4sX330ml,https://coldstorage.com.sg/naturell-spring-water-061824,snacks-drinks/water/drinking-water,AQUA,330ML,$2.05,
Mountain Spring Water Sport Cap 18sX750ml,https://coldstorage.com.sg/mt-spring-wtr-spcap-18s-168943,snacks-drinks/water/drinking-water,AQUA,18 x 750ML,$25.20,
Natural Mineral Water Sports Cap 750ml,https://coldstorage.com.sg/nat-min-water-sport-cap-159027,snacks-drinks/water/drinking-water,AQUA,750ML,$1.40,
Pure Drinking Water 550ml,https://coldstorage.com.sg/pure-drinking-water-550m-128526,snacks-drinks/water/drinking-water,COLD STORAGE,550ML,$0.45,
Disney Emoji Mineral Water 12sX330ml,https://coldstorage.com.sg/kids-tsum-tsum-12s-128232,snacks-drinks/water/drinking-water,EVIAN,12 x 330ml,$16.80,12% off
Mineral Water 1.25L (#),https://coldstorage.com.sg/mineral-water-128118,snacks-drinks/water/drinking-water,EVIAN,1250ml,$2.30,17% off
Natural Mineral Water Pure Glas Bottle 750ml,https://coldstorage.com.sg/nat-mineral-water-glass-168596,snacks-drinks/water/drinking-water,EVIAN,750ml,$3.80,
Naturell (Still) Mineral Water 1L,https://coldstorage.com.sg/mineral-water-035159,snacks-drinks/water/drinking-water,GEROLSTEINER,1.0L,$1.95,
pH Balancer Ocean Alkaline Ion Water 600ml (#),https://coldstorage.com.sg/ph-balancer-ion-water-118820,snacks-drinks/water/drinking-water,MAIKOM,600ML,$1.60,
Ion Water Less Sugar,https://coldstorage.com.sg/ion-water-less-sugar-171920,snacks-drinks/water/drinking-water,Pocari Sweat,350ML,$1.10,
The Pump Natural Mineral Water 750ml,https://coldstorage.com.sg/the-pump-nat-min-water-127533,snacks-drinks/water/drinking-water,POLAR,750ML,$1.35,
Alkaline Ionized Water 600ml,https://coldstorage.com.sg/natural-mineral-water-glass-bottle-045647,snacks-drinks/water/drinking-water,PRISTINE,1BOTT,$1.60,
Italian Natural Mineral Water 500ml (#),https://coldstorage.com.sg/mineral-water-137566,snacks-drinks/water/drinking-water,VENETO.,500ML,$1.25,
Natural Mineral Water 1.5L,https://coldstorage.com.sg/natural-mineral-water-017312,snacks-drinks/water/drinking-water,VITTEL,1.5L,$2.75,
Natural Mineral Water 24sX500ml,https://coldstorage.com.sg/mineral-water-24s-168940,snacks-drinks/water/drinking-water,VITTEL,24 x 500ML,$30.80,
Natural Mineral Water 500ml,https://coldstorage.com.sg/natural-mineral-water-039757,snacks-drinks/water/drinking-water,VITTEL,500ML,$1.45,6% off
Natural Mineral Water Glass 1L,https://coldstorage.com.sg/mineral-water-glass-168616,snacks-drinks/water/drinking-water,VITTEL,1L,$3.65,8% off
Natural Mineral Water Glass 6sX1L,https://coldstorage.com.sg/mineral-water-glass-6s-168939,snacks-drinks/water/drinking-water,VITTEL,6 x 1L,$19.80,
Mineral Water 1.5L,https://coldstorage.com.sg/natural-mineral-water-768003,snacks-drinks/water/drinking-water,VOLVIC,1500ml,$2.30,19% off
Mineral Water 750ml,https://coldstorage.com.sg/mineral-water-sports-cap-157824,snacks-drinks/water/drinking-water,VOLVIC,750ml,$2.15,12% off
PURE DRINKING WATER 12S,https://coldstorage.com.sg/pure-drinking-water-12s-137216,snacks-drinks/water/drinking-water,ESSENTIAL.,1.5L,$10.80,
Glass Mineral Water 12sx750ml,https://coldstorage.com.sg/glass-mineral-water-12s-168950,snacks-drinks/water/drinking-water,EVIAN,12 x 750ml,$39.95,
Mineral Water Kids Tsum Tsum Disney 330ml,https://coldstorage.com.sg/kids-tsum-tsum-single-138130,snacks-drinks/water/drinking-water,EVIAN,330ml,$1.50,18% off
Natural Mineral Water Paris 3sX500ml,https://coldstorage.com.sg/nat-min-water-paris-3s-171939,snacks-drinks/water/drinking-water,EVIAN,500ML,$4.95,
Sparkling Natural Mineral Water 12sX750ml,https://coldstorage.com.sg/natural-mineral-wat-12s-168907,snacks-drinks/water/drinking-water,PERRIER,750ML,$32.00,
Natural Mineral Water Cup 48sX230ml,https://coldstorage.com.sg/nat-mineral-water-48s-168942,snacks-drinks/water/drinking-water,POLAR,48 x 230ML,$9.00,
The Pump Natural Mineral Water Sports Cap 12sX750ml,https://coldstorage.com.sg/nat-mineral-water-12s-168941,snacks-drinks/water/drinking-water,POLAR,12 x 750ML,$16.20,
Natural Mineral Water 6sX1.5L,https://coldstorage.com.sg/natural-mineral-water-6s-169440,snacks-drinks/water/drinking-water,SAN BENEDETTO,1.5L,$12.00,
Distilled Drinking Water 1.5L,https://coldstorage.com.sg/distilled-water-121460,snacks-drinks/water/drinking-water,SPRITZER,1.5L,$1.30,
Mineral Water 500ml,https://coldstorage.com.sg/natural-mineral-water-768002,snacks-drinks/water/drinking-water,VOLVIC,500ML,$1.55,
Sports Cap Mineral Water 12sx750ml,https://coldstorage.com.sg/sports-cap-min-water-12s-168947,snacks-drinks/water/drinking-water,VOLVIC,12 x 750ml,$27.80,
Sparkling Mineral Water 750ml (#),https://coldstorage.com.sg/sparkling-min-water-782004,snacks-drinks/water/sparkling-water,SAN PELLEGRINO,750ML,$3.15,
Sparkling Mineral Water 6sX1.5L,https://coldstorage.com.sg/sparkling-water-6s-134672,snacks-drinks/water/sparkling-water,GEROLSTEINER,1.5L,$13.50,
Classic Sparkling Water 4sX375ml,https://coldstorage.com.sg/sparkling-classic-4s-159535,snacks-drinks/water/sparkling-water,ICE MOUNTAIN,4 x 375ML,$3.95,11% off
Sparkling Natural Mineral Water 4sX330ml,https://coldstorage.com.sg/mineral-water-4s-769024,snacks-drinks/water/sparkling-water,PERRIER,330ML,$7.80,14% off
Sparkling Mineral Water 6sX0.5L ,https://coldstorage.com.sg/sprudel-sparkling-6s-144969,snacks-drinks/water/sparkling-water,GEROLSTEINER,6 x 500ML,$9.15,
